angDist,_RAJ2000,_DEJ2000,recno,RAJ2000,DEJ2000,Names,PGCName,FILEN,z,OV,Fam,IV,ST,T,F,CVRHS,SimbadName,NED,SDSS,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,q_mode,cl,m_SDSS,flags,ObsDate,Q,zsp,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag
0.036551,224.0574167,6.6601389,2985,14 56 13.78,+06 39 36.5,2MASX J14561382+0639368,3836994.0,93269,0.046,,SA,(r),S0+,-1,0.0,SA(r)0^+^,2MASX J14561382+0639368,NED,J145613.78+063936.4,224.057425,6.660133,0.056,0.051,84,,3,,0000000010000010,2003.322,3,0.04656,17.745,0.016,15.966,0.003,15.172,0.003,14.755,0.003,14.479,0.004
0.04399,224.3992083,8.2852778,2992,14 57 35.81,+08 17 07.0,NGC 5790,53459.0,92010,0.037,"(R,RP)",SA,(irpl),Sab,2,0.0,"(R,RP)SA(irpl)ab",NGC 5790,NED,J145735.81+081706.9,224.399217,8.285269,0.06,0.059,165,,3,,00000000100A1010,2003.3217,3,0.03681,16.218,0.013,14.317,0.002,13.447,0.002,12.992,0.002,12.651,0.003
0.071506,224.5178333,11.5612222,3000,14 58 04.28,+11 33 40.4,CGCG 076-117,53488.0,100334,0.031,(R1),SAB,(rl),S0/a,0,0.5,(R1)SAB(rl)0/a,2MASX J14580425+1133402,NED,J145804.27+113340.4,224.517814,11.561228,0.055,0.05,171,,3,,0000000010020010,2003.4721,3,0.031,17.241,0.018,15.402,0.003,14.591,0.002,14.197,0.002,13.887,0.004
0.068418,224.5283333,2.4384444,3001,14 58 06.80,+02 26 18.4,CGCG 048-079,53491.0,19709,0.044,,S_AB,(rs),Sbc,4,0.25,S_AB(rs)bc pec,2MASX J14580678+0226177,NED,J145806.80+022618.3,224.528352,2.438441,0.052,0.052,0,,3,,0000000010021110,2000.3434,3,0.04376,17.497,0.027,15.732,0.003,14.924,0.003,14.502,0.003,14.193,0.006
0.062345,224.8878333,16.6685833,3005,14 59 33.08,+16 40 06.9,2MASX J14593310+1640070,214352.0,162782,0.035,(R1P),SAB,(l),S0/a,0,0.5,(R1P)SAB(l)0/a,2MASX J14593310+1640070,NED,J145933.07+164006.8,224.887817,16.668576,0.053,0.049,74,,3,,0000001010021010,2005.1895,2,0.03359,17.509,0.015,15.59,0.003,14.712,0.002,14.302,0.002,13.968,0.003
0.024899,225.6987917,38.0422222,3026,15 02 47.71,+38 02 32.0,CGCG 193-014,53716.0,213004,0.029,(RPL),SA,(rs),Sab,2,0.0,(RPL)SA(rs)ab,2MASX J15024769+3802318,NED,J150247.70+380232.0,225.698783,38.042222,0.042,0.042,135,,3,,0000001010021010,2003.2259,3,0.02877,16.766,0.011,15.368,0.003,14.669,0.002,14.304,0.002,14.015,0.004
0.050062,225.880375,46.4369722,3034,15 03 31.29,+46 26 13.1,2MASX J15033126+4626125,2281188.0,65617,0.038,,SB,"(_rs,bl)",Sab,2,1.0,"SB(_rs,bl)ab pec",2MASX J15033126+4626125,NED,J150331.29+462613.0,225.880387,46.436961,0.058,0.057,165,,3,,0000200010021010,2002.3495,3,0.0377,17.753,0.033,15.859,0.003,14.988,0.003,14.572,0.003,14.278,0.005
0.060284,226.0985,49.3698333,3041,15 04 23.64,+49 22 11.4,CGCG 248-051,53787.0,86613,0.026,(R1),S_AB_a,(r),S0+,-1,0.25,(R1)S_AB_a(r)0^+^,MCG+08-27-061,NED,J150423.63+492211.3,226.098477,49.369826,0.062,0.059,59,,3,,0000001010021010,2003.1881,2,0.02643,16.479,0.009,14.629,0.002,13.824,0.002,13.437,0.002,13.151,0.003
0.069828,226.1675833,0.6045,3043,15 04 40.22,+00 36 16.2,2MASX J15044022+0036161,1170406.0,1635,0.04,(RPL),SB_a,(s),S0/a,0,1.0,(RPL)SB_a(s)0/a,2MASX J15044022+0036161,NED,J150440.21+003616.2,226.167574,0.604517,0.049,0.047,0,,3,,02000000100A1010,1999.2182,3,0.04019,17.558,0.016,15.61,0.003,14.715,0.002,14.291,0.002,13.972,0.004
0.098252,226.297625,-2.1419444,3047,15 05 11.43,-02 08 31.0,2MASX J15051145-0208307,1100582.0,40477,0.037,(RP),SA,(r),Sb,3,0.0,(RP)SA(r)b,2MASX J15051145-0208307,NED,J150511.42-020831.0,226.297599,-2.141953,0.043,0.043,0,,3,,0000000010021010,2001.4543,3,0.03718,17.635,0.026,15.879,0.004,15.043,0.003,14.607,0.003,14.294,0.005
0.072027,226.3520417,12.2348611,3049,15 05 24.49,+12 14 05.5,2MASX J15052444+1214056,1406002.0,99375,0.046,(R1R2P),SA_B_a,(l),Sb,3,0.75,(R1R2P)SA_B_a(l)b,2MASX J15052444+1214056,NED,J150524.48+121405.5,226.352027,12.234875,0.048,0.046,173,,3,,0000000010021010,2003.4095,3,0.04552,17.72,0.025,15.96,0.003,15.175,0.003,14.789,0.003,14.507,0.005
0.020702,226.366375,14.4279722,3050,15 05 27.93,+14 25 40.7,SDSS J150527.92+142540.6,,175339,0.045,(RP),SB_a,"(p,rs)",Sb,3,1.0,"(RP)SB_a(p,rs)b",UGC 9695,NED,J150527.92+142540.6,226.366371,14.427968,0.069,0.066,168,,3,,0000901890021010,2005.3564,3,0.04523,16.798,0.022,14.931,0.003,14.105,0.002,13.695,0.002,13.375,0.004
0.199823,226.4324583,56.3924722,3051,15 05 43.79,+56 23 32.9,MRK 0843,53883.0,201903,0.03,(RPL),SA,(rs),Sab,2,0.0,(RPL)SA(rs)ab,Mrk 843,NED,J150543.80+562332.7,226.432508,56.392424,0.047,0.041,145,,3,,0000001890021010,2001.3915,2,0.03015,16.562,0.009,15.484,0.003,14.965,0.002,14.692,0.003,14.485,0.005
0.032778,226.4741667,-1.7307222,3052,15 05 53.80,-01 43 50.6,2MASX J15055379-0143502,1111610.0,40635,0.037,(R1P),SB,"(r,bl)",S0/a,0,1.0,"(R1P)SB(r,bl)0/a",2MASX J15055379-0143502,NED,J150553.80-014350.6,226.474175,-1.730726,0.046,0.044,0,,3,,0000000010000110,2001.4543,3,0.03695,17.66,0.032,15.69,0.003,14.816,0.003,14.403,0.003,14.062,0.006
0.042479,226.50525,14.4971667,3053,15 06 01.26,+14 29 49.8,2MASX J15060130+1429497,3839826.0,175342,0.045,(R1),SAB_a,"(rl,bl)",S0/a,0,0.5,"(R1)SAB_a(rl,bl)0/a",2MASX J15060130+1429497,NED,J150601.26+142949.8,226.505256,14.497177,0.07,0.064,168,,3,,0000001010020010,2005.3564,3,0.04521,17.967,0.032,15.948,0.003,15.069,0.003,14.65,0.002,14.291,0.004
0.055932,226.5198333,3.7074722,3054,15 06 04.76,+03 42 26.9,CGCG 048-116,53906.0,31046,0.036,(RP),SAB,(_rs),Sa,1,0.5,(RP)SAB(_rs)a,2MASX J15060474+0342267,NED,J150604.75+034226.8,226.519818,3.707469,0.042,0.041,90,,3,,0000000010021010,2001.214,2,,16.895,0.016,15.014,0.002,14.153,0.002,13.74,0.002,13.412,0.003
0.044478,226.5642083,5.8203333,3056,15 06 15.41,+05 49 13.2,CGCG 048-119,53916.0,41759,0.036,(R1P),SB,"(p,_rs,bl)",Sb,3,1.0,"(R1P)SB(p,_rs,bl)b pec",2MASX J15061541+0549132,NED,J150615.41+054913.1,226.564209,5.820321,0.056,0.052,176,,3,,0000000010021010,2001.4571,3,0.03613,16.999,0.02,15.406,0.003,14.624,0.002,14.221,0.003,13.921,0.006
0.069993,226.564875,10.3404167,3057,15 06 15.57,+10 20 25.5,CGCG 076-151,53914.0,89779,0.034,,SA,(rs),Sc,5,0.0,SA(rs)c,2MASX J15061557+1020256,NED,J150615.56+102025.5,226.564859,10.340428,0.046,0.045,78,,3,,0004000010000010,2003.3138,3,0.03372,16.561,0.012,15.414,0.003,14.865,0.003,14.533,0.003,14.291,0.005
0.046784,226.585875,9.6492778,3058,15 06 20.61,+09 38 57.4,2MASX J15062064+0938576,1368055.0,218262,0.044,(R1P),SAB_a,(irpl),S0/a,0,0.5,(R1P)SAB_a(irpl)0/a,2MASX J15062064+0938576,NED,J150620.61+093857.4,226.585886,9.649285,0.053,0.051,83,,3,,0000001010021010,2003.2453,2,0.04427,17.64,0.022,15.73,0.003,14.886,0.002,14.478,0.002,14.173,0.004
0.088632,226.7350417,12.8468333,3064,15 06 56.41,+12 50 48.6,NGC 5852,53974.0,179361,0.022,(RPL),SA,,S0/a,0,0.0,(RPL)SA0/a / E0?,NGC 5852,NED,J150656.41+125048.6,226.735067,12.846835,0.066,0.058,169,,3,,0000001010021030,2005.3644,3,0.02236,15.922,0.009,14.015,0.002,13.127,0.002,12.694,0.002,12.318,0.002
0.114124,226.8459167,16.3768333,3067,15 07 23.02,+16 22 36.6,CGCG 106-003,53987.0,166577,0.044,(RP),SA,(_rs),Sab,2,0.0,(RP)SA(_rs)ab,MCG+03-39-001,NED,J150723.01+162236.6,226.845886,16.376845,0.067,0.051,166,,3,,0000001010021010,2005.1949,3,0.0445,17.396,0.023,15.543,0.003,14.717,0.002,14.331,0.002,14.002,0.004
0.099936,226.9005,9.3582222,3071,15 07 36.12,+09 21 29.6,IC 1092,,217549,0.021,(R),SB,"(_rs,bl)",S0/a,0,1.0,"(R)SB(_rs,bl)0/a",IC 1092,NED,J150736.11+092129.6,226.900474,9.358233,0.056,0.052,172,,3,,0000001010021010,2003.2453,2,0.02143,16.338,0.012,14.527,0.002,13.729,0.002,13.335,0.002,13.035,0.003
0.063884,227.049625,37.3836667,3076,15 08 11.91,+37 23 01.2,MCG +06-33-023,54046.0,213012,0.055,(R1P),S_AB,(rs),Sbc,4,0.25,(R1P)S_AB(rs)bc,MCG+06-33-023,NED,J150811.91+372301.2,227.049646,37.383673,0.045,0.04,66,,3,,0004001810020010,2003.226,3,0.05565,17.208,0.014,15.936,0.003,15.318,0.003,15.004,0.003,14.683,0.005
0.024604,227.0995417,20.5154722,3078,15 08 23.89,+20 30 55.7,CGCG 135-020,54054.0,140040,0.041,(RPL),SB,"(_rs,bl)",Sa,1,1.0,"(RPL)SB(_rs,bl)a",MCG+04-36-020,NED,J150823.88+203055.6,227.099536,20.515468,0.052,0.05,76,,3,,0000001010020110,2004.4468,3,0.04046,17.184,0.024,15.242,0.003,14.34,0.002,13.912,0.002,13.579,0.004
0.130681,227.3815,54.5065,3088,15 09 31.56,+54 30 23.4,NGC 5876,54110.0,201315,0.011,(RP),SB_a,"(r,bl)",Sa,1,1.0,"(RP)SB_a(r,bl)a",NGC 5876,NED,J150931.57+543023.3,227.381547,54.506476,0.053,0.052,157,,3,,0000001010021010,2001.3915,2,0.0109,15.344,0.006,13.393,0.002,12.55,0.002,12.133,0.002,11.834,0.002
0.075091,227.464,1.7789722,3091,15 09 51.36,+01 46 44.3,UGC 09744,54123.0,15622,0.029,(R1R2P),SB,"(r,bl)",Sab,2,1.0,"(R1R2P)SB(r,bl)ab",UGC 9744,NED,J150951.35+014644.3,227.463991,1.778991,0.042,0.037,88,,3,,0000000010021010,2000.3406,3,0.02863,16.803,0.016,14.894,0.002,14.054,0.002,13.662,0.002,13.354,0.004
0.051355,227.54975,-2.2485,3094,15 10 11.94,-02 14 54.6,CGCG 021-026,54130.0,40485,0.038,(R1P),S_AB,(rl),Sa,1,0.25,(R1P)S_AB(rl)a,2MASX J15101195-0214544,NED,J151011.93-021454.5,227.549739,-2.248491,0.043,0.039,3,,3,,0000200890021014,2001.4543,3,0.03795,17.531,0.028,15.53,0.003,14.618,0.003,14.132,0.002,13.779,0.004
0.046879,227.8087083,37.0438056,3103,15 11 14.09,+37 02 37.7,MCG +06-33-026,54198.0,213020,0.055,,........,,S0-,-3,9.99,S0^- sp + PR,MCG+06-33-026,NED,J151114.08+370237.6,227.808696,37.043797,0.044,0.043,168,,3,,0000201010021010,2003.226,3,0.05504,17.69,0.018,15.727,0.003,14.866,0.002,14.431,0.002,14.1,0.004
0.033753,227.9887917,7.5185833,3110,15 11 57.31,+07 31 06.9,2MASX J15115728+0731071,84476.0,91606,0.032,(RL),S_AB,(r),S0/a,0,0.25,(RL)S_AB(r)0/a:,2MASX J15115728+0731071,NED,J151157.31+073106.8,227.988793,7.518574,0.051,0.05,167,,3,,0000100010020010,2003.3218,3,0.0319,17.682,0.031,15.915,0.004,15.123,0.003,14.735,0.003,14.43,0.007
0.057292,228.114625,20.6518056,3116,15 12 27.51,+20 39 06.5,UGC 09765,54282.0,140589,0.04,"(RP,RP)",SA,(l),Sb,3,0.0,"(RP,RP)SA(l)b",UGC 9765,NED,J151227.50+203906.5,228.114609,20.651811,0.058,0.057,156,,3,,0000001010021110,2004.4468,3,0.03975,17.008,0.019,15.075,0.002,14.208,0.002,13.773,0.002,13.488,0.004
0.036358,228.1820833,1.4648611,3120,15 12 43.70,+01 27 53.5,CGCG 021-049,54296.0,18362,0.029,(L),S_AB,(l),S0o,-2,0.25,(L)S_AB(l)0^o,2MASX J15124367+0127542,NED,J151243.70+012753.5,228.182085,1.464871,0.053,0.049,176,,3,,0000000010021010,2000.3434,3,0.02933,16.873,0.014,14.998,0.002,14.17,0.002,13.78,0.002,13.472,0.003
0.036933,228.2599167,7.2929444,3124,15 13 02.38,+07 17 34.6,CGCG 049-046,54312.0,230603,0.032,(RPL),SA,(r),Sa,1,0.0,(RPL)SA(r)a,2MASX J15130236+0717346,NED,J151302.37+071734.6,228.259913,7.292954,0.05,0.046,83,,3,,0000001810021010,2003.3189,3,0.03194,16.733,0.014,14.904,0.002,14.05,0.002,13.631,0.002,13.284,0.003
0.051273,228.4008333,8.08575,3139,15 13 36.20,+08 05 08.7,CGCG 049-064,54356.0,231565,0.033,(L),SA,(l),S0+,-1,0.0,(L)SA(l)0^+^,2MASX J15133616+0805083,NED,J151336.19+080508.6,228.400819,8.085748,0.057,0.052,174,,3,,0000001010020010,2003.3189,3,0.03291,16.94,0.013,15.142,0.002,14.326,0.002,13.927,0.002,13.637,0.003
0.05751,228.5169167,19.9805833,3141,15 14 04.06,+19 58 50.1,UGC 09775,54379.0,142513,0.04,,SA,(_rs),Sb,3,0.0,SA(_rs)b,UGC 9775,NED,J151404.05+195850.1,228.516904,19.980594,0.056,0.055,165,,3,,0000001010021010,2004.4497,3,0.03977,17.37,0.019,15.451,0.003,14.562,0.002,14.166,0.002,13.823,0.003
0.030482,228.5325833,7.0052778,3142,15 14 07.82,+07 00 19.0,2MASX J15140778+0700191,84529.0,91209,0.045,(RL),SAB_a,(r),S0+,-1,0.5,(RL)SAB_a(r)0^+^,2MASX J15140778+0700191,NED,J151407.81+070019.0,228.532581,7.005286,0.052,0.042,173,,3,,0000200010020034,2003.3218,3,0.04507,17.737,0.021,15.828,0.003,14.967,0.003,14.572,0.003,14.231,0.005
0.053156,228.5373333,4.7144167,3143,15 14 08.96,+04 42 51.9,IC 1107,54391.0,41156,0.038,(R),SA,,Sa,1,0.0,(R)SAa pec,IC 1107,NED,J151408.95+044251.8,228.537319,4.714413,0.05,0.047,85,,3,,0000900010021010,2001.4571,3,,17.297,0.019,15.368,0.003,14.474,0.002,13.981,0.002,13.61,0.003
0.006721,229.1949583,8.9389444,3164,15 16 46.79,+08 56 20.2,2MASX J15164679+0856200,3843377.0,217567,0.046,(R1L),SAB,(_rs),Sab,2,0.5,(R1L)SAB(_rs)ab,2MASX J15164679+0856200,NED,J151646.79+085620.1,229.194957,8.938943,0.052,0.05,173,,3,,0000001010021010,2003.2453,2,0.04573,17.568,0.024,15.988,0.003,15.254,0.003,14.891,0.003,14.63,0.005
0.141202,229.3091667,40.9454167,3168,15 17 14.20,+40 56 43.5,CGCG 221-049,54561.0,55615,0.031,,S_AB,(_rs),Sc,5,0.25,S_AB(_rs)c,MCG+07-31-053,NED,J151714.21+405643.5,229.309216,40.945429,0.054,0.054,45,,3,,0000100090021010,2002.1067,3,0.03153,16.519,0.014,15.379,0.003,14.87,0.003,14.573,0.003,14.373,0.008
0.054876,229.3740833,7.8617222,3174,15 17 29.78,+07 51 42.2,CGCG 049-102,54580.0,231577,0.036,(R),SA,,S0/a,0,0.0,(R)SA0/a spw,2MASX J15172976+0751420,NED,J151729.78+075142.1,229.374084,7.861707,0.057,0.055,82,,3,,0000001010021010,2003.3189,3,,17.332,0.018,15.354,0.003,14.495,0.002,14.053,0.002,13.717,0.003
0.031424,229.609375,5.2192222,3181,15 18 26.25,+05 13 09.2,CGCG 049-114,54640.0,92912,0.038,(R1PR2P),SB,"(r,bl)",Sab,2,1.0,"(R1PR2P)SB(r,bl)ab",2MASX J15182628+0513091,NED,J151826.25+051309.1,229.60938,5.219215,0.059,0.052,86,,3,,0000000010021010,2003.3221,3,0.03779,17.402,0.021,15.553,0.003,14.741,0.002,14.345,0.003,14.012,0.005
0.056582,229.8319167,6.1885556,3189,15 19 19.66,+06 11 18.8,2MASX J15191963+0611192,1296131.0,42373,0.035,(RP),SAB_a,(l),S0/a,0,0.5,(RP)SAB_a(l)0/a,2MASX J15191963+0611192,NED,J151919.65+061118.8,229.831901,6.188558,0.05,0.046,173,,3,,0000000010020210,2001.4571,3,0.03445,17.676,0.019,15.942,0.003,15.159,0.003,14.771,0.003,14.5,0.005
0.057672,229.855625,25.7871111,3190,15 19 25.35,+25 47 13.6,CGCG 135-046,54693.0,124472,0.033,(L),SAB_a,"(r,bl)",S0+,-1,0.5,"(L)SAB_a(r,bl)0^+^",MCG+04-36-037,NED,J151925.35+254713.6,229.855638,25.787122,0.059,0.054,156,,3,,0000001010021010,2004.2884,3,0.03238,16.919,0.015,14.94,0.002,14.025,0.002,13.587,0.002,13.222,0.003
0.131027,229.8711667,47.2549167,3192,15 19 29.08,+47 15 17.7,MCG +08-28-018,54698.0,69087,0.057,(RP),SA,(_rs),Sb,3,0.0,(RP)SA(_rs)b,MCG+08-28-018,NED,J151929.07+471517.8,229.871142,47.254949,0.045,0.044,69,,3,,0000001010021010,2002.3528,3,0.05716,17.562,0.027,15.771,0.003,15.019,0.003,14.625,0.003,14.365,0.006
0.064507,230.189125,1.98725,3206,15 20 45.39,+01 59 14.1,2MASX J15204538+0159141,1212362.0,16043,0.052,(R1L),SB,"(r,bl)",S0+,-1,1.0,"(R1L)SB(r,bl)0^+^",2MASX J15204538+0159141,NED,J152045.39+015914.0,230.189141,1.987242,0.048,0.039,179,,3,,0000200010021014,2000.3406,3,0.0525,17.615,0.029,15.645,0.003,14.795,0.003,14.372,0.003,14.036,0.006
0.015832,230.3485833,28.5609167,3213,15 21 23.66,+28 33 39.3,UGC 09820,54790.0,103493,0.032,,SA,(rs),Sa,1,0.0,SA(rs)a pec,UGC 9820,NED,J152123.66+283339.3,230.348582,28.560921,0.052,0.045,155,,3,,0000900010021010,2003.4803,3,0.03173,16.736,0.014,15.003,0.002,14.248,0.002,13.876,0.002,13.589,0.004
0.035575,230.598,32.9830556,3225,15 22 23.52,+32 58 59.0,2MASX J15222347+3258584,3565290.0,95702,0.051,(L),SA,(r),S0+,-1,0.0,(L)SA(r)0^+^,2MASX J15222347+3258584,NED,J152223.51+325858.9,230.597997,32.983046,0.037,0.032,152,,3,,0000000010020010,2003.3303,2,0.05067,17.504,0.02,15.615,0.003,14.744,0.002,14.32,0.002,14.035,0.004
0.037063,230.6993333,8.7186111,3228,15 22 47.84,+08 43 07.0,CGCG 077-092,54893.0,217582,0.037,(RP),SB_a,(irpl),S0/a,0,1.0,(RP)SB_a(irpl)0/a,2MASX J15224787+0843064,NED,J152247.83+084307.0,230.699323,8.71861,0.049,0.049,0,,3,,0000001010020010,2003.2453,2,,17.116,0.015,15.308,0.003,14.501,0.002,14.105,0.002,13.823,0.003
0.032512,230.7323333,14.9991111,3229,15 22 55.76,+14 59 56.8,SDSS J152255.76+145956.7,54897.0,172898,0.023,(R1P),SA_B_a,(irpl),Sab,2,0.75,(R1P)SA_B_a(irpl)ab,MCG+03-39-023,NED,J152255.76+145956.7,230.732341,14.999106,0.07,0.058,165,,3,,0000000890021010,2005.3536,3,0.02339,16.336,0.009,14.86,0.002,14.118,0.002,13.762,0.002,13.464,0.003
0.037151,230.7493333,8.7553889,3231,15 22 59.84,+08 45 19.4,CGCG 077-098,54912.0,217586,0.03,(R1),SB,"(rl,bl)",S0+,-1,1.0,"(R1)SB(rl,bl)0^+^",2MASX J15225987+0845194,NED,J152259.84+084519.3,230.749341,8.755382,0.049,0.049,0,,3,,0000101010021010,2003.2453,2,0.02987,17.081,0.018,15.188,0.003,14.35,0.002,13.945,0.002,13.635,0.003
0.069094,230.8749583,20.4425556,3233,15 23 29.99,+20 26 33.2,MCG +04-36-041,54960.0,143847,0.042,(RPL),SB,"(rs,bl)",Sa,1,1.0,"(RPL)SB(rs,bl)a",MCG+04-36-041,NED,J152329.98+202633.2,230.874941,20.442566,0.059,0.053,160,,3,,0000001090021110,2004.4498,3,0.04218,17.703,0.027,15.688,0.003,14.757,0.002,14.292,0.002,13.97,0.004
0.480563,231.3008333,7.1548056,3242,15 25 12.20,+07 09 17.3,UGC 09838,55044.0,91693,0.034,(RP),SAB_x,(r),Sab,2,0.5,(RP)SAB_x(r)ab sp,UGC 9838,NED,J152512.18+070916.8,231.300778,7.154684,0.054,0.041,173,,3,,00002008900A1014,2003.3218,3,,16.714,0.018,14.801,0.002,13.891,0.002,13.413,0.002,13.041,0.004
0.078468,231.4435,48.4911667,3244,15 25 46.44,+48 29 28.2,UGC 09850,55066.0,69805,0.037,(RP),SA,(_rs),Sab,2,0.0,(RP)SA(_rs)ab pec,UGC 9850,NED,J152546.43+482928.2,231.443472,48.491178,0.043,0.042,60,,3,,0000001010021010,2002.3528,3,0.03665,16.98,0.013,15.125,0.002,14.299,0.002,13.903,0.002,13.603,0.003
0.053352,231.4940833,65.1963056,3249,15 25 58.58,+65 11 46.7,2MASX J15255853+6511468,84650.0,182828,0.03,(R1:),SAB_a,(irpl),Sa,1,0.5,(R1:)SAB_a(irpl)a,2MASX J15255853+6511468,NED,J152558.57+651146.7,231.494048,65.196307,0.021,0.019,135,,3,,0000000810021010,2005.4163,3,,17.391,0.023,15.768,0.003,14.922,0.003,14.484,0.003,14.115,0.005
0.062258,231.9590833,17.0256111,3261,15 27 50.18,+17 01 32.2,2MASX J15275018+1701319,1522769.0,144632,0.044,(RL),SAB_a,(l),S0+,-1,0.5,(RL)SAB_a(l)0^+^,2MASX J15275018+1701319,NED,J152750.17+170132.2,231.959074,17.025626,0.059,0.047,162,,3,,0000101010020210,2004.4524,3,0.04389,17.826,0.026,15.901,0.003,14.983,0.002,14.536,0.002,14.189,0.004
0.037649,232.0491667,2.5300833,3263,15 28 11.80,+02 31 48.3,2MASX J15281181+0231478,3092420.0,16537,0.038,(R1P),SA_B,"(_rs,bl)",Sab,2,0.75,"(R1P)SA_B(_rs,bl)ab",2MASX J15281181+0231478,NED,J152811.79+023148.2,232.049162,2.530074,0.051,0.044,178,,3,,0000000090000010,2000.3406,3,0.03832,17.522,0.021,15.996,0.003,15.25,0.003,14.845,0.003,14.561,0.006
0.048673,232.197,25.7478056,3267,15 28 47.28,+25 44 52.1,CGCG 135-059,55198.0,124962,0.034,(R1R2P),SAB,(r),Sa,1,0.5,(R1R2P)SAB(r)a,2MASX J15284725+2544514,NED,J152847.28+254452.0,232.197014,25.747801,0.046,0.046,135,,3,,0000001810021010,2004.2884,3,0.0342,17.599,0.026,15.632,0.003,14.715,0.002,14.244,0.002,13.859,0.004
0.044698,232.2289583,7.7452778,3268,15 28 54.95,+07 44 43.0,CGCG 049-174,55210.0,88712,0.045,(RP),SB,"(_rs,bl)",Sb,3,1.0,"(RP)SB(_rs,bl)b",2MASX J15285491+0744426,NED,J152854.94+074443.0,232.228948,7.745285,0.043,0.043,0,,3,,0000000010021310,2003.3138,3,0.04466,17.385,0.028,15.401,0.003,14.537,0.002,14.117,0.002,13.78,0.004
0.10853,232.4127917,2.7530556,3274,15 29 39.07,+02 45 11.0,CGCG 049-181,55240.0,20556,0.031,(RP),SA,(l),Sab,2,0.0,(RP)SA(l)ab sp,2MASX J15293910+0245104,NED,J152939.07+024511.1,232.412802,2.753084,0.036,0.033,87,,3,,00002000100A1014,2000.3571,3,0.03116,17.359,0.019,15.471,0.003,14.61,0.002,14.198,0.002,13.846,0.004
0.151189,232.4375833,42.9186667,3277,15 29 45.02,+42 55 07.2,NGC 5945,55243.0,66991,0.018,(R1),SB,"(rs,nr)",Sab,2,1.0,"(R1)SB(rs,nr)ab",NGC 5945,NED,J152945.00+425507.1,232.437532,42.918648,0.053,0.044,141,,3,,0000200010061010,2002.3502,3,0.0184,15.407,0.008,13.518,0.002,12.663,0.002,12.206,0.002,11.914,0.002
0.033506,232.9119583,35.2804722,3291,15 31 38.87,+35 16 49.7,MCG +06-34-013,55310.0,233273,0.037,(R1R2P),SB,(irpl),Sa,1,1.0,(R1R2P)SB(irpl)a,MCG+06-34-013,NED,J153138.86+351649.6,232.911951,35.280465,0.057,0.051,55,,3,,0000001010021010,2003.33,3,0.03693,17.2,0.018,15.448,0.003,14.668,0.002,14.308,0.002,13.982,0.004
0.041971,233.292625,54.2289167,3303,15 33 10.23,+54 13 44.1,MCG +09-25-057,55389.0,191135,0.029,(R1P),SA_B,(_rs),Sbc,4,0.75,(R1P)SA_B(_rs)bc,MCG+09-25-057,NED,J153310.22+541344.0,233.292606,54.228913,0.037,0.031,45,,3,,0000001090021010,2000.261,2,0.02929,17.156,0.017,15.858,0.003,15.278,0.003,14.974,0.003,14.732,0.006
0.088361,233.3425833,10.5891389,3307,15 33 22.22,+10 35 20.9,2MASX J15332222+1035207,3848889.0,99311,0.034,,SB,"(_rs,bl)",S0+,-1,1.0,"SB(_rs,bl)0^+^",2MASX J15332222+1035207,NED,J153322.21+103520.9,233.342559,10.589145,0.057,0.055,165,,3,,0000000090020110,2003.4096,3,0.03384,17.67,0.033,15.963,0.004,15.152,0.003,14.739,0.003,14.457,0.007
0.494534,233.4489167,5.2913889,3308,15 33 47.74,+05 17 29.0,CGCG 050-025,55439.0,93192,0.033,(R),SB,(l),S0+,-1,1.0,(R)SB(l)0^+^,2MASX J15334773+0517301,NED,J153347.74+051729.4,233.448926,5.291526,0.053,0.045,85,,3,,00002000100A1014,2003.3221,3,0.03276,17.145,0.017,15.122,0.002,14.231,0.002,13.792,0.002,13.451,0.004
0.051293,233.4655417,11.0107222,3309,15 33 51.73,+11 00 38.6,UGC 09897,55446.0,179160,0.035,(R1P),S_AB,"(rs,r)",Sa,1,0.25,"(R1P)S_AB(rs,r)a",UGC 9897,NED,J153351.73+110038.5,233.465541,11.010708,0.066,0.057,79,,3,,0000001010021010,2005.3644,3,0.03498,16.526,0.015,14.799,0.002,14.002,0.002,13.581,0.002,13.252,0.003
0.033596,233.5441667,7.0937222,3311,15 34 10.60,+07 05 37.4,CGCG 050-027,55466.0,92167,0.046,(R1P),SB,"(p,_rs,bl)",Sab,2,1.0,"(R1P)SB(p,_rs,bl)ab",2MASX J15341060+0705375,NED,J153410.60+070537.4,233.544176,7.093722,0.053,0.049,83,,3,,0000000010021110,2003.3218,3,0.04655,17.235,0.021,15.387,0.003,14.54,0.002,14.115,0.003,13.8,0.004
0.014443,233.6350417,21.2981389,3316,15 34 32.41,+21 17 53.3,2MASX J15343240+2117533,1647142.0,136479,0.05,(R),SB_a0^+^,,S0+,-1,1.0,(R)SB_a0^+,2MASX J15343240+2117533,NED,J153432.41+211753.3,233.635046,21.298139,0.052,0.05,161,,3,,0000001890020010,2004.3898,3,0.04993,17.607,0.024,15.735,0.003,14.866,0.002,14.436,0.002,14.099,0.005
